split,town,filename,label,pred
train,Town01_max_car,1_frame_4421.png,-0.00017573311924934387,-0.001563460216857493
train,Town01_max_car,1_frame_4425.png,0.0,-0.000996889197267592
train,Town01_max_car,1_frame_4429.png,0.0,0.00020485930144786835
train,Town01_max_car,1_frame_4433.png,0.0,-0.002557549625635147
train,Town01_max_car,1_frame_4437.png,0.0,-0.0022969746496528387
train,Town01_max_car,1_frame_4441.png,0.0,-0.0033705870155245066
train,Town01_max_car,1_frame_4445.png,0.0,-0.0002468246966600418
train,Town01_max_car,1_frame_4449.png,0.0,0.0015745951095595956
train,Town01_max_car,1_frame_4453.png,0.0,0.0007533709285780787
train,Town01_max_car,1_frame_4457.png,0.0,-0.004986254032701254
train,Town01_max_car,1_frame_4461.png,0.0,-0.003027968108654022
train,Town01_max_car,1_frame_4465.png,0.0,0.001046625548042357
train,Town01_max_car,1_frame_4469.png,0.0,-0.0011863125255331397
train,Town01_max_car,1_frame_4473.png,0.0,0.003002662444487214
train,Town01_max_car,1_frame_4477.png,0.0,0.0005160327418707311
train,Town01_max_car,1_frame_4481.png,0.0,-0.0003946665383409709
train,Town01_max_car,1_frame_4485.png,0.0,-0.0008214654517360032
train,Town01_max_car,1_frame_4489.png,0.0,-0.0022212620824575424
train,Town01_max_car,1_frame_4493.png,0.0,-0.003953222185373306
train,Town01_max_car,1_frame_4497.png,0.0,-0.0018817108357325196
train,Town01_max_car,1_frame_4501.png,0.0,-0.00020956434309482574
train,Town01_max_car,1_frame_4505.png,0.0,-0.0015459140995517373
train,Town01_max_car,1_frame_4509.png,0.0,-0.0004737470007967204
train,Town01_max_car,1_frame_4513.png,0.0,0.0008858272340148687
train,Town01_max_car,1_frame_4517.png,0.0,0.0002747830003499985
train,Town01_max_car,1_frame_4521.png,0.0,0.0026513405609875917
train,Town01_max_car,1_frame_4525.png,0.0,-0.003280011238530278
train,Town01_max_car,1_frame_4529.png,0.0,-0.0007115992484614253
train,Town01_max_car,1_frame_4533.png,0.0,0.0002446826547384262
train,Town01_max_car,1_frame_4537.png,0.0,-0.002105786232277751
train,Town01_max_car,1_frame_4541.png,0.0,0.0011415905319154263
train,Town01_max_car,1_frame_4545.png,0.0,-0.00246170605532825
train,Town01_max_car,1_frame_4549.png,0.0,-7.00969249010086e-05
train,Town01_max_car,1_frame_4553.png,0.0,-0.0037785086315125227
train,Town01_max_car,1_frame_4557.png,0.0,-0.00040660981903783977
train,Town01_max_car,1_frame_4561.png,0.0,-0.0032030923757702112
train,Town01_max_car,1_frame_4565.png,0.0,0.0029366957023739815
train,Town01_max_car,1_frame_4569.png,0.0,-0.0023323274217545986
train,Town01_max_car,1_frame_4573.png,0.0,-0.0005338657065294683
train,Town01_max_car,1_frame_4577.png,0.0,-0.00186318124178797
train,Town01_max_car,1_frame_4581.png,0.0,-0.0009959206217899919
train,Town01_max_car,1_frame_4585.png,0.0,-0.0011786905815824866
train,Town01_max_car,1_frame_4589.png,0.0,-0.002062937943264842
train,Town01_max_car,1_frame_4593.png,0.0,-0.002035832963883877
train,Town01_max_car,1_frame_4597.png,0.0,0.0007470528362318873
train,Town01_max_car,1_frame_4601.png,0.0,-0.0008599774446338415
train,Town01_max_car,1_frame_4605.png,0.0,-0.004598773084580898
train,Town01_max_car,1_frame_4609.png,0.0,0.0018111130921170115
train,Town01_max_car,1_frame_4613.png,0.0,-2.1906569600105286e-05
train,Town01_max_car,1_frame_4617.png,0.0,0.0024983142502605915
train,Town01_max_car,1_frame_4621.png,-0.00043982735951431096,-2.1958723664283752e-05
train,Town01_max_car,1_frame_4625.png,0.0,0.00045458783279173076
train,Town01_max_car,1_frame_4629.png,0.0,0.0012677062768489122
train,Town01_max_car,1_frame_4633.png,0.0,9.235553443431854e-05
train,Town01_max_car,1_frame_4637.png,-0.00017573311924934387,-0.006775143090635538
train,Town01_max_car,1_frame_4641.png,-0.0006155604496598244,0.0015251978766173124
train,Town01_max_car,1_frame_4645.png,0.0,0.0011848782887682319
train,Town01_max_car,1_frame_4649.png,0.0,0.003102096961811185
train,Town01_max_car,1_frame_4653.png,0.0,0.0002586226910352707
train,Town01_max_car,1_frame_4657.png,0.0,0.001273890258744359
train,Town01_max_car,1_frame_4661.png,0.0,0.0007022375939413905
train,Town01_max_car,1_frame_4665.png,0.0,-0.0006380024715326726
train,Town01_max_car,1_frame_4669.png,0.0,0.0032582073472440243
train,Town01_max_car,1_frame_4673.png,0.0,-0.0018246396211907268
train,Town01_max_car,1_frame_4677.png,0.0,0.0009139233734458685
train,Town01_max_car,1_frame_4681.png,0.0,0.0033829512540251017
train,Town01_max_car,1_frame_4685.png,0.0,-0.0017690509557724
train,Town01_max_car,1_frame_4689.png,0.0,0.0011911069741472602
train,Town01_max_car,1_frame_4693.png,0.0,-0.002777094254270196
train,Town01_max_car,1_frame_4697.png,0.0,0.003130863420665264
train,Town01_max_car,1_frame_4701.png,0.0,0.0021306746639311314
train,Town01_max_car,1_frame_4705.png,0.0,-0.0018722336972132325
train,Town01_max_car,1_frame_4709.png,0.0,0.00197995756752789
train,Town01_max_car,1_frame_4713.png,0.0,4.067830741405487e-05
train,Town01_max_car,1_frame_4717.png,0.0,-0.0004775318957399577
train,Town01_max_car,1_frame_4721.png,0.00017573311924934387,-0.00016951747238636017
train,Town01_max_car,1_frame_4725.png,-0.000870533986017108,-0.003111905651167035
train,Town01_max_car,1_frame_4729.png,0.0,-0.00028813816606998444
train,Town01_max_car,1_frame_4733.png,0.0,-0.0027776455972343683
train,Town01_max_car,1_frame_4737.png,0.0,-0.001908786129206419
train,Town01_max_car,1_frame_4741.png,0.0,-0.001109675969928503
train,Town01_max_car,1_frame_4745.png,0.0,-0.0033088969066739082
train,Town01_max_car,1_frame_4749.png,0.0,-0.001065933727659285
train,Town01_max_car,1_frame_4753.png,0.0,-0.0004811305261682719
train,Town01_max_car,1_frame_4757.png,0.0,-0.001812390866689384
train,Town01_max_car,1_frame_4761.png,0.0,-0.0016504902159795165
train,Town01_max_car,1_frame_4765.png,0.0,-0.002629804890602827
train,Town01_max_car,1_frame_4769.png,0.0,0.0004146080173086375
train,Town01_max_car,1_frame_4773.png,-0.0006220098002813756,0.0012326216092333198
train,Town01_max_car,1_frame_4777.png,0.0,-0.0005716326995752752
train,Town01_max_car,1_frame_4781.png,-0.00043982735951431096,0.0002804454416036606
train,Town01_max_car,1_frame_4785.png,-0.00043982735951431096,0.0014805615646764636
train,Town01_max_car,1_frame_4789.png,-0.00043982735951431096,0.0007792020332999527
train,Town01_max_car,1_frame_4793.png,-0.00043982735951431096,-0.0006998645840212703
train,Town01_max_car,1_frame_4797.png,-0.00043982735951431096,0.000383747712476179
train,Town01_max_car,1_frame_4801.png,0.0,-0.0013096195179969072
train,Town01_max_car,1_frame_4805.png,0.0,0.00021977536380290985
train,Town01_max_car,1_frame_4809.png,0.0,0.000827012408990413
train,Town01_max_car,1_frame_4813.png,0.0,0.0013295832322910428
train,Town01_max_car,1_frame_4817.png,0.0,-0.0003602523065637797
train,Town01_max_car,1_frame_4821.png,0.0,0.0007235835073515773
train,Town01_max_car,1_frame_4825.png,0.0,0.001963067101314664
train,Town01_max_car,1_frame_4829.png,0.0,0.002047407440841198
train,Town01_max_car,1_frame_4833.png,0.0,0.0023893946781754494
train,Town01_max_car,1_frame_4837.png,0.0,0.0015242740046232939
train,Town01_max_car,1_frame_4841.png,0.0,0.0029101271647959948
train,Town01_max_car,1_frame_4845.png,0.0,0.0017072970513254404
train,Town01_max_car,1_frame_4849.png,0.0,-0.0013425137149170041
train,Town01_max_car,1_frame_4853.png,0.0,-4.515238106250763e-05
train,Town01_max_car,1_frame_4857.png,0.0,-0.001801147940568626
train,Town01_max_car,1_frame_4861.png,0.0,0.00042709519038908184
train,Town01_max_car,1_frame_4865.png,0.0,0.00010005198419094086
train,Town01_max_car,1_frame_4869.png,0.0,-0.0012572344858199358
train,Town01_max_car,1_frame_4873.png,0.0,0.0016573037719354033
train,Town01_max_car,1_frame_4877.png,0.0,-0.0021623061038553715
train,Town01_max_car,1_frame_4881.png,0.0,0.0004935096367262304
train,Town01_max_car,1_frame_4885.png,0.0,0.0010647006565704942
train,Town01_max_car,1_frame_4889.png,0.0,-0.0005117523833177984
train,Town01_max_car,1_frame_4893.png,0.0,-0.00093760498566553
train,Town01_max_car,1_frame_4897.png,0.0,0.0003962572372984141
train,Town01_max_car,1_frame_4901.png,0.0,0.0020073456689715385
train,Town01_max_car,1_frame_4905.png,0.0,0.001855101203545928
train,Town01_max_car,1_frame_4909.png,0.0,0.0012456451077014208
train,Town01_max_car,1_frame_4913.png,0.0,0.000856360187754035
train,Town01_max_car,1_frame_4917.png,0.0,0.0005779172643087804
train,Town01_max_car,1_frame_4921.png,0.0,0.0024963323958218098
train,Town01_max_car,1_frame_4925.png,0.0,0.001210582791827619
train,Town01_max_car,1_frame_4929.png,0.0,1.9185245037078857e-07
train,Town01_max_car,1_frame_4933.png,0.0,-0.0015417418908327818
train,Town01_max_car,1_frame_4937.png,0.0,-1.9507482647895813e-05
train,Town01_max_car,1_frame_4941.png,0.0,0.0012579162139445543
train,Town01_max_car,1_frame_4945.png,0.0,-0.000288182869553566
train,Town01_max_car,1_frame_4949.png,0.0,0.0005584936006926
train,Town01_max_car,1_frame_4953.png,0.0,0.00011482648551464081
train,Town01_max_car,1_frame_4957.png,0.0,-0.0008960829582065344
train,Town01_max_car,1_frame_4961.png,0.0,0.0009187737014144659
train,Town01_max_car,1_frame_4965.png,0.0,-0.0015974272973835468
train,Town01_max_car,1_frame_4969.png,0.0,9.713135659694672e-05
train,Town01_max_car,1_frame_4973.png,0.0,-0.0022108538541942835
train,Town01_max_car,1_frame_4977.png,0.0,-0.0005881357355974615
train,Town01_max_car,1_frame_4981.png,0.0,-0.0001454818993806839
train,Town01_max_car,1_frame_4985.png,0.0,-0.0008644701447337866
train,Town01_max_car,1_frame_4989.png,0.0,-2.7822330594062805e-05
train,Town01_max_car,1_frame_4993.png,0.0,-0.0012811955530196428
train,Town01_max_car,1_frame_4997.png,0.0,0.0007909590494818985
train,Town01_max_car,1_frame_5001.png,0.0,-0.0009304300765506923
train,Town01_max_car,1_frame_5005.png,0.0,0.002117487136274576
train,Town01_max_car,1_frame_5009.png,0.0,0.0014923035632818937
train,Town01_max_car,1_frame_5013.png,0.0,-0.0007179620442911983
train,Town01_max_car,1_frame_5017.png,0.0,0.002025785855948925
train,Town01_max_car,1_frame_5021.png,0.0006155604496598244,0.0015888629714027047
train,Town01_max_car,1_frame_5025.png,0.0,0.0021884313318878412
train,Town01_max_car,1_frame_5029.png,0.00043982735951431096,0.0009232812444679439
train,Town01_max_car,1_frame_5033.png,0.0,0.002338991966098547
train,Town01_max_car,1_frame_5037.png,0.00017573311924934387,0.001790616661310196
train,Town01_max_car,1_frame_5041.png,0.0,0.0011864503612741828
train,Town01_max_car,1_frame_5045.png,0.0007912935689091682,-7.320195436477661e-07
train,Town01_max_car,1_frame_5049.png,0.0,7.18291848897934e-05
train,Town01_max_car,1_frame_5053.png,0.0,0.0015477059641852975
train,Town01_max_car,1_frame_5057.png,0.0,0.0010498367482796311
train,Town01_max_car,1_frame_5061.png,0.0,-0.0019372770329937339
train,Town01_max_car,1_frame_5065.png,0.0,-0.0002624634653329849
train,Town01_max_car,1_frame_5069.png,0.0,0.0020768295507878065
train,Town01_max_car,1_frame_5073.png,0.0,0.003488286165520549
train,Town01_max_car,1_frame_5077.png,0.000870533986017108,0.0016323444433510303
train,Town01_max_car,1_frame_5081.png,0.0014858662616461515,0.001822512480430305
train,Town01_max_car,1_frame_5085.png,0.0014328258112072945,8.762441575527191e-05
train,Town01_max_car,1_frame_5089.png,0.0015143839409574866,0.0007948184502311051
train,Town01_max_car,1_frame_5093.png,0.0015236068284139037,0.004698471166193485
train,Town01_max_car,1_frame_5097.png,0.0015236068284139037,0.0042577781714499
train,Town01_max_car,1_frame_5101.png,0.0015236068284139037,-0.0006566661177203059
train,Town01_max_car,1_frame_5105.png,0.0015236068284139037,0.0008655765559524298
train,Town01_max_car,1_frame_5109.png,0.0015236068284139037,0.000992236309684813
train,Town01_max_car,1_frame_5113.png,0.0015236068284139037,0.0010722256265580654
train,Town01_max_car,1_frame_5117.png,0.0015236068284139037,0.0014388513518497348
train,Town01_max_car,1_frame_5121.png,0.0015236068284139037,0.0020165229216217995
train,Town01_max_car,1_frame_5125.png,0.0015236068284139037,0.0007572955219075084
train,Town01_max_car,1_frame_5129.png,0.0015236068284139037,0.0006131342961452901
train,Town01_max_car,1_frame_5133.png,0.0015236068284139037,0.0013801632449030876
train,Town01_max_car,1_frame_5137.png,0.0015236068284139037,0.0022033529821783304
train,Town01_max_car,1_frame_5141.png,0.0015236068284139037,0.0011751757701858878
train,Town01_max_car,1_frame_5145.png,0.0015236068284139037,0.00012500211596488953
train,Town01_max_car,1_frame_5149.png,0.0015236068284139037,0.000740509363822639
train,Town01_max_car,1_frame_5153.png,0.0015236068284139037,0.0018374265637248755
train,Town01_max_car,1_frame_5157.png,0.0015236068284139037,0.0014452290488407016
train,Town01_max_car,1_frame_5161.png,0.0015236068284139037,0.0021979438606649637
train,Town01_max_car,1_frame_5165.png,0.0015236068284139037,0.0019445059588178992
train,Town01_max_car,1_frame_5169.png,0.0015236068284139037,0.00036763769458048046
train,Town01_max_car,1_frame_5173.png,0.0015236068284139037,0.0025662388652563095
train,Town01_max_car,1_frame_5177.png,0.0015236068284139037,0.001473056967370212
train,Town01_max_car,1_frame_5181.png,0.0015236068284139037,-0.0012766749132424593
train,Town01_max_car,1_frame_5185.png,0.0015236068284139037,0.0009105762001127005
train,Town01_max_car,1_frame_5189.png,0.0015236068284139037,0.0004693381197284907
train,Town01_max_car,1_frame_5193.png,0.0015236068284139037,-0.0008752902504056692
train,Town01_max_car,1_frame_5197.png,0.0015236068284139037,0.0008885671850293875
train,Town01_max_car,1_frame_5201.png,0.0015236068284139037,0.0034026633948087692
train,Town01_max_car,1_frame_5205.png,0.0015236068284139037,0.000797148619312793
train,Town01_max_car,1_frame_5209.png,0.0015236068284139037,0.001183580025099218
train,Town01_max_car,1_frame_5213.png,0.0015236068284139037,0.003424046328291297
train,Town01_max_car,1_frame_5217.png,0.0015236068284139037,0.0011631654342636466
train,Town01_max_car,1_frame_5221.png,0.0015236068284139037,0.0003978647000622004
train,Town01_max_car,1_frame_5225.png,0.0015236068284139037,-0.0003408603370189667
train,Town01_max_car,1_frame_5229.png,0.0015236068284139037,0.001393730752170086
train,Town01_max_car,1_frame_5233.png,0.0015236068284139037,-0.00010981783270835876
train,Town01_max_car,1_frame_5237.png,0.0015236068284139037,-0.0007707884651608765
train,Town01_max_car,1_frame_5241.png,0.0015236068284139037,0.0025864148046821356
train,Town01_max_car,1_frame_5245.png,0.0014328258112072945,0.00021077319979667664
train,Town01_max_car,1_frame_5249.png,-0.00017573311924934387,-0.0020120302215218544
train,Town01_max_car,1_frame_5253.png,0.0,-0.001185330911539495
train,Town01_max_car,1_frame_5257.png,0.0,-0.0015460277209058404
train,Town01_max_car,1_frame_5261.png,0.0,-0.0005909911706112325
train,Town01_max_car,1_frame_5265.png,-0.0007912935689091682,-0.0006412378279492259
train,Town01_max_car,1_frame_5269.png,-0.00017573311924934387,0.004154520574957132
train,Town01_max_car,1_frame_5273.png,0.0,-0.002939659170806408
train,Town01_max_car,1_frame_5277.png,-0.0006155604496598244,-0.000834811304230243
train,Town01_max_car,1_frame_5281.png,-0.00017573311924934387,6.489083170890808e-05
train,Town01_max_car,1_frame_5285.png,0.0,-0.0037300153635442257
train,Town01_max_car,3_frame_5.png,0.009474193677306175,0.008261406794190407
train,Town01_max_car,3_frame_9.png,0.009474193677306175,0.010497143492102623
train,Town01_max_car,3_frame_13.png,0.00870591402053833,0.005420747213065624
train,Town01_max_car,3_frame_21.png,0.004514437168836594,0.001733550918288529
train,Town01_max_car,3_frame_25.png,0.0028817271813750267,0.001851254841312766
train,Town01_max_car,3_frame_29.png,0.0016763396561145782,0.00045746189425699413
train,Town01_max_car,3_frame_33.png,0.0007147158030420542,0.00030292198061943054
train,Town01_max_car,3_frame_37.png,-0.0030953476671129465,-0.0021575544960796833
train,Town01_max_car,3_frame_41.png,-0.0012755803763866425,-0.000712636741809547
train,Town01_max_car,3_frame_45.png,-0.0010249688057228923,-0.001239608391188085
train,Town01_max_car,3_frame_49.png,-0.0025028246454894543,-0.0032271891832351685
train,Town01_max_car,3_frame_53.png,-0.0018256996991112828,-0.0002780519425868988
train,Town01_max_car,3_frame_57.png,-0.0010729030473157763,2.5276094675064087e-05
train,Town01_max_car,3_frame_61.png,-0.0005190677475184202,-0.0032436621841043234
train,Town01_max_car,3_frame_65.png,-0.0006948008667677641,-0.001430603675544262
train,Town01_max_car,3_frame_69.png,-0.000703921657986939,-0.0011561024002730846
train,Town01_max_car,3_frame_73.png,-0.0003670363512355834,-0.0014886882854625583
train,Town01_max_car,3_frame_77.png,0.0,0.0017206763150170445
train,Town01_max_car,3_frame_81.png,-0.0008176579140126705,-0.0006200633361004293
train,Town01_max_car,3_frame_85.png,-0.0006220098002813756,-4.949793219566345e-05
train,Town01_max_car,3_frame_89.png,-0.000870533986017108,0.0005656964494846761
train,Town01_max_car,3_frame_93.png,0.00017573311924934387,-0.0024345058482140303
train,Town01_max_car,3_frame_97.png,0.0,-0.0016472659772261977
train,Town01_max_car,3_frame_101.png,0.00017573311924934387,-0.0014084381982684135
train,Town01_max_car,3_frame_105.png,0.00017573311924934387,-0.0025174824986606836
train,Town01_max_car,3_frame_109.png,0.00017573311924934387,-0.0016663990681990981
train,Town01_max_car,3_frame_113.png,0.0006155604496598244,-0.002787690842524171
train,Town01_max_car,3_frame_117.png,0.0,-0.0021462966687977314
train,Town01_max_car,3_frame_121.png,0.0,0.00022969767451286316
train,Town01_max_car,3_frame_125.png,0.0,-0.0016482941573485732
train,Town01_max_car,3_frame_129.png,0.0,-0.0010860445909202099
train,Town01_max_car,3_frame_133.png,0.0,-0.0028227902948856354
train,Town01_max_car,3_frame_137.png,0.0,-0.0018744111293926835
train,Town01_max_car,3_frame_141.png,0.0,-0.000532936246600002
train,Town01_max_car,3_frame_145.png,0.0,-0.002903509186580777
train,Town01_max_car,3_frame_149.png,0.0,-0.003725470509380102
train,Town01_max_car,3_frame_153.png,0.0,0.0005882940604351461
train,Town01_max_car,3_frame_157.png,0.0,-0.0011657358845695853
train,Town01_max_car,3_frame_161.png,-0.001263840589672327,0.0007545388070866466
train,Town01_max_car,3_frame_165.png,-0.0006220098002813756,-0.003761068917810917
train,Town01_max_car,3_frame_169.png,0.0,0.0005531273200176656
train,Town01_max_car,3_frame_173.png,-0.00043982735951431096,-0.006096589379012585
train,Town01_max_car,3_frame_177.png,-0.07669731229543686,-0.06824582815170288
train,Town01_max_car,3_frame_181.png,-0.06210754066705704,-0.06589613109827042
train,Town01_max_car,3_frame_185.png,-0.0451710969209671,-0.04162896052002907
train,Town01_max_car,3_frame_189.png,-0.03141116350889206,-0.024723999202251434
train,Town01_max_car,3_frame_193.png,-0.020506499335169792,-0.0202165674418211
train,Town01_max_car,3_frame_197.png,-0.01287026796489954,-0.015927685424685478
train,Town01_max_car,3_frame_201.png,-0.13080555200576782,-0.13043172657489777
train,Town01_max_car,3_frame_205.png,-0.16413573920726776,-0.15767574310302734
train,Town01_max_car,3_frame_209.png,-0.36246973276138306,-0.37723225355148315
train,Town01_max_car,3_frame_213.png,-0.27030014991760254,-0.2722465991973877
train,Town01_max_car,3_frame_217.png,-0.27352941036224365,-0.28514590859413147
train,Town01_max_car,3_frame_221.png,-0.30720940232276917,-0.2969607412815094
train,Town01_max_car,3_frame_225.png,-0.35135942697525024,-0.35644227266311646
train,Town01_max_car,3_frame_229.png,-0.26211363077163696,-0.2674786150455475
train,Town01_max_car,3_frame_233.png,-0.2329115867614746,-0.23973193764686584
train,Town01_max_car,3_frame_241.png,-0.15262599289417267,-0.14413774013519287
train,Town01_max_car,3_frame_245.png,-0.07449435442686081,-0.07970515638589859
train,Town01_max_car,3_frame_249.png,-0.03142949566245079,-0.026705332100391388
train,Town01_max_car,3_frame_253.png,-0.013849594630300999,-0.021403489634394646
train,Town01_max_car,3_frame_257.png,-0.006321523804217577,-0.006851510144770145
train,Town01_max_car,3_frame_261.png,0.00022260929108597338,0.0005580894066952169
train,Town01_max_car,3_frame_265.png,0.00043982735951431096,0.003813967341557145
train,Town01_max_car,3_frame_269.png,0.0,-0.0034625281114131212
train,Town01_max_car,3_frame_273.png,0.0022902560885995626,1.903623342514038e-06
train,Town01_max_car,3_frame_277.png,0.0010198625968769193,0.0020661659073084593
train,Town01_max_car,3_frame_281.png,0.00043982735951431096,0.00048026067088358104
train,Town01_max_car,3_frame_285.png,0.0012440196005627513,0.0012347431620582938
train,Town01_max_car,3_frame_289.png,0.0003670363512355834,0.00010604038834571838
train,Town01_max_car,3_frame_293.png,0.0006948008667677641,0.00016903504729270935
train,Town01_max_car,3_frame_297.png,0.0006155604496598244,-0.005124200135469437
train,Town01_max_car,3_frame_301.png,-0.00017573311924934387,0.0020140865817666054
train,Town01_max_car,3_frame_305.png,0.0,0.00026958808302879333
train,Town01_max_car,3_frame_309.png,0.0,0.00010897591710090637
train,Town01_max_car,3_frame_313.png,0.0,-0.0016392789548262954
train,Town01_max_car,3_frame_317.png,0.0,0.001068215467967093
train,Town01_max_car,3_frame_321.png,0.000870533986017108,-0.002890135394409299
train,Town01_max_car,3_frame_325.png,0.0,-0.0022278204560279846
train,Town01_max_car,3_frame_329.png,-0.00017573311924934387,-0.003731535281985998
train,Town01_max_car,3_frame_333.png,0.0,0.0013737111585214734
train,Town01_max_car,3_frame_337.png,0.0,-0.0015111814718693495
